Date,Channel,Campaign Name,Ad Set Name,Ad Name,CPC,Spend,Impressions,Clicks,Conversions,Reach
2025-02-19,X,Back to School,Set D,Ad 4,0.79,75.26,3308,297,41,7848
2025-02-19,Google Organic,Brand Awareness,Set A,Ad 3,0.94,91.61,12733,568,83,3922
2025-02-20,Google,Back to School,Set A,Ad 2,1.31,70.2,4758,218,46,4366
2025-02-20,Facebook,Brand Awareness,Set C,Ad 4,1.45,210.94,2029,341,74,5886
2025-02-20,LinkedIn,Summer Promo,Set A,Ad 4,0.77,164.63,5868,236,13,5904
2025-02-20,TikTok,Holiday Sale,Set D,Ad 4,1.46,40.7,2757,225,40,8371
2025-02-20,Instagram,Retargeting,Set D,Ad 2,1.91,45.19,1623,209,5,1299
2025-02-20,X,Retargeting,Set A,Ad 4,0.87,215.14,8821,391,18,8442
2025-02-20,Google Organic,Brand Awareness,Set B,Ad 5,0.62,254.79,1234,388,36,7397
2025-02-21,Google,Back to School,Set B,Ad 1,0.89,177.37,1784,169,43,7566
2025-02-21,Facebook,Summer Promo,Set A,Ad 1,0.69,66.87,12452,354,30,2900
2025-02-21,LinkedIn,Retargeting,Set D,Ad 3,1.85,114.3,4326,567,84,8117
2025-02-21,TikTok,Back to School,Set C,Ad 4,1.11,132.18,1689,128,74,7619
2025-02-21,Instagram,Brand Awareness,Set A,Ad 5,1.72,76.47,3818,183,65,7546
2025-02-21,X,Holiday Sale,Set D,Ad 4,1.47,111.63,6104,238,19,6384
2025-02-21,Google Organic,Retargeting,Set B,Ad 4,0.51,219.45,11772,134,80,8800
2025-02-22,Google,Back to School,Set C,Ad 2,1.34,110.68,6727,255,38,9767
2025-02-22,Facebook,Summer Promo,Set C,Ad 5,1.56,52.42,8494,352,11,3295
2025-02-22,LinkedIn,Summer Promo,Set C,Ad 3,0.94,263.49,2522,64,52,824
2025-02-22,TikTok,Back to School,Set C,Ad 3,0.88,247.63,6276,483,20,3165
2025-02-22,Instagram,Summer Promo,Set C,Ad 1,0.67,257.49,4233,323,28,3704
2025-02-22,X,Summer Promo,Set B,Ad 1,1.3,36.62,10787,180,46,933
2025-02-22,Google Organic,Summer Promo,Set B,Ad 5,0.55,27.78,6329,142,64,7162
2025-02-23,Google,Back to School,Set B,Ad 1,1.4,173.51,8155,238,77,7811
2025-02-23,Facebook,Brand Awareness,Set C,Ad 2,1.04,33.32,1731,91,18,4241
2025-02-23,LinkedIn,Holiday Sale,Set B,Ad 1,0.79,246.02,3034,245,12,850
2025-02-23,TikTok,Holiday Sale,Set A,Ad 1,1.54,231.54,2793,472,86,9245
2025-02-23,Instagram,Retargeting,Set B,Ad 5,0.77,71.68,12793,420,56,11825
2025-02-23,X,Summer Promo,Set D,Ad 4,0.68,198.06,9657,412,23,5305
2025-02-23,Google Organic,Summer Promo,Set D,Ad 1,0.55,194.88,9557,593,44,6856
2025-02-24,Google,Summer Promo,Set B,Ad 1,1.85,71.4,6612,156,36,5367
2025-02-24,Facebook,Back to School,Set C,Ad 1,0.82,24.95,2906,131,55,3575
2025-02-24,LinkedIn,Summer Promo,Set C,Ad 4,1.02,136.08,11270,296,40,10279
2025-02-24,TikTok,Back to School,Set B,Ad 3,0.8,268.0,5489,174,53,7229
2025-02-24,Instagram,Summer Promo,Set C,Ad 1,1.16,276.39,1221,160,33,3953
2025-02-24,X,Retargeting,Set B,Ad 5,1.84,125.29,7423,50,21,5615
2025-02-24,Google Organic,Back to School,Set A,Ad 5,1.66,100.22,6271,183,84,7816
2025-02-25,Google,Holiday Sale,Set B,Ad 2,0.86,264.08,2452,229,53,10960
2025-02-25,Facebook,Back to School,Set A,Ad 4,0.96,74.91,4121,251,75,782
2025-02-25,LinkedIn,Summer Promo,Set B,Ad 1,1.18,126.88,8713,347,62,9767
2025-02-25,TikTok,Holiday Sale,Set B,Ad 4,1.11,252.18,8013,237,96,5687
2025-02-25,Instagram,Brand Awareness,Set B,Ad 1,1.09,255.17,7520,406,59,7814
2025-02-25,X,Retargeting,Set A,Ad 4,0.56,139.79,9882,64,84,2349
2025-02-25,Google Organic,Summer Promo,Set D,Ad 1,0.79,213.33,13866,508,42,4655
2025-02-26,Google,Holiday Sale,Set B,Ad 1,1.15,89.5,7366,77,67,2916
2025-02-26,Facebook,Brand Awareness,Set D,Ad 4,1.21,240.63,6518,103,12,2617
2025-02-26,LinkedIn,Holiday Sale,Set B,Ad 5,1.97,264.09,9104,414,23,9148
2025-02-26,TikTok,Back to School,Set C,Ad 5,1.71,162.91,1192,147,59,11819
2025-02-26,Instagram,Retargeting,Set C,Ad 2,1.99,139.77,4713,432,85,3628
2025-02-26,X,Retargeting,Set C,Ad 5,1.66,281.41,11286,123,85,6799
2025-02-26,Google Organic,Back to School,Set D,Ad 4,0.93,59.49,13049,440,15,2458
2025-02-27,Google,Back to School,Set A,Ad 4,1.11,168.89,6260,581,21,596
2025-02-27,Facebook,Back to School,Set D,Ad 5,1.34,116.47,9045,233,30,3303
2025-02-27,LinkedIn,Summer Promo,Set D,Ad 3,0.85,41.11,10079,141,54,501
2025-02-27,TikTok,Holiday Sale,Set B,Ad 5,1.76,43.24,2384,369,19,963
2025-02-27,Instagram,Summer Promo,Set D,Ad 3,1.4,82.13,2241,267,50,9215
2025-02-27,X,Brand Awareness,Set D,Ad 3,0.86,274.68,6087,133,36,3006
2025-02-27,Google Organic,Brand Awareness,Set C,Ad 3,1.41,278.03,3867,466,16,1599
2025-02-28,Google,Brand Awareness,Set B,Ad 4,0.92,255.54,4749,119,47,4486
2025-02-28,Facebook,Back to School,Set D,Ad 1,0.94,197.65,5735,499,7,3966
2025-02-28,LinkedIn,Back to School,Set A,Ad 2,1.57,185.94,6992,71,78,6762
2025-02-28,TikTok,Brand Awareness,Set D,Ad 3,1.66,297.63,10091,476,37,7966
2025-02-28,Instagram,Brand Awareness,Set C,Ad 1,1.47,208.89,6457,494,96,918
2025-02-28,X,Summer Promo,Set D,Ad 3,1.4,181.65,8610,53,94,5709
2025-02-28,Google Organic,Brand Awareness,Set C,Ad 2,1.72,240.39,12562,307,85,6579
2025-03-01,Google,Holiday Sale,Set A,Ad 1,1.13,295.07,2882,331,29,6636
2025-03-01,Facebook,Brand Awareness,Set B,Ad 2,1.68,198.36,3699,338,89,3506
2025-03-01,LinkedIn,Brand Awareness,Set A,Ad 4,1.28,83.98,12594,336,33,10993
2025-03-01,TikTok,Brand Awareness,Set D,Ad 4,1.2,23.54,10943,130,26,9727
2025-03-01,Instagram,Brand Awareness,Set C,Ad 2,1.49,36.54,1378,494,23,1823
2025-03-01,X,Holiday Sale,Set A,Ad 5,0.86,230.54,13631,338,45,1780
2025-03-01,Google Organic,Holiday Sale,Set D,Ad 4,1.69,142.21,9000,530,65,7328
2025-03-02,Google,Back to School,Set A,Ad 2,1.95,261.12,9946,221,93,5098
2025-03-02,Facebook,Retargeting,Set D,Ad 2,1.78,31.19,2670,448,59,10841
2025-03-02,LinkedIn,Retargeting,Set B,Ad 4,1.96,298.83,13105,507,57,5433
2025-03-02,TikTok,Summer Promo,Set B,Ad 1,1.28,88.56,6295,410,81,9779
2025-03-02,Instagram,Holiday Sale,Set C,Ad 2,1.3,34.23,8668,454,48,2549
2025-03-02,X,Back to School,Set D,Ad 5,1.69,75.48,1305,560,89,4570
2025-03-02,Google Organic,Summer Promo,Set B,Ad 1,1.16,50.22,6292,508,7,2090
2025-03-03,Google,Back to School,Set A,Ad 2,1.66,160.19,2943,106,61,5416
2025-03-03,Facebook,Back to School,Set B,Ad 1,0.8,227.29,4159,545,58,1902
2025-03-03,LinkedIn,Summer Promo,Set B,Ad 4,0.98,124.48,10188,445,30,10874
2025-03-03,TikTok,Brand Awareness,Set B,Ad 5,1.38,74.02,2229,93,89,5151
2025-03-03,Instagram,Back to School,Set C,Ad 3,0.85,184.52,9456,316,68,5775
2025-03-03,X,Retargeting,Set B,Ad 2,1.62,256.62,3994,60,14,10468
2025-03-03,Google Organic,Brand Awareness,Set B,Ad 5,1.29,149.6,14990,540,67,6794
2025-03-04,Google,Back to School,Set C,Ad 5,1.75,70.57,3027,226,60,1799
2025-03-04,Facebook,Holiday Sale,Set A,Ad 4,0.56,246.37,12341,325,100,4346
2025-03-04,LinkedIn,Summer Promo,Set D,Ad 4,0.95,234.21,7494,168,75,7148
2025-03-04,TikTok,Summer Promo,Set B,Ad 1,0.95,26.67,14492,151,28,11037
2025-03-04,Instagram,Retargeting,Set A,Ad 4,1.07,275.8,1257,174,21,11073
2025-03-04,X,Retargeting,Set C,Ad 4,1.0,53.31,10500,121,25,5247
2025-03-04,Google Organic,Back to School,Set C,Ad 1,1.25,52.28,11392,206,82,11782
2025-03-05,Google,Brand Awareness,Set A,Ad 3,1.71,26.3,2293,494,7,508
2025-03-05,Facebook,Brand Awareness,Set C,Ad 4,1.68,166.34,14307,113,28,2443
2025-03-05,LinkedIn,Summer Promo,Set C,Ad 1,0.76,218.36,5076,455,35,1195
2025-03-05,TikTok,Summer Promo,Set B,Ad 3,0.53,234.81,14377,574,70,2615
2025-03-05,Instagram,Brand Awareness,Set A,Ad 1,1.39,97.1,11253,509,62,2917
2025-03-05,X,Summer Promo,Set D,Ad 3,1.81,65.29,14863,590,77,3330
2025-03-05,Google Organic,Brand Awareness,Set C,Ad 5,0.91,184.38,2628,119,49,4024
2025-03-06,Google,Holiday Sale,Set B,Ad 5,1.8,137.3,10904,154,10,735
2025-03-06,Facebook,Brand Awareness,Set B,Ad 4,1.04,181.76,13287,566,20,7174
2025-03-06,LinkedIn,Back to School,Set B,Ad 2,0.51,202.1,9745,100,37,670
2025-03-06,TikTok,Retargeting,Set A,Ad 3,0.59,243.28,13025,188,62,1126
2025-03-06,Instagram,Holiday Sale,Set D,Ad 1,1.61,121.93,2001,454,34,10248
2025-03-06,X,Holiday Sale,Set A,Ad 4,1.74,151.55,9448,156,14,3126
2025-03-06,Google Organic,Retargeting,Set D,Ad 2,1.92,83.02,4611,245,98,4526
2025-03-07,Google,Brand Awareness,Set C,Ad 3,1.56,138.98,11858,349,99,1382
2025-03-07,Facebook,Summer Promo,Set D,Ad 5,0.6,136.83,10858,554,32,10041
2025-03-07,LinkedIn,Brand Awareness,Set C,Ad 2,0.51,134.59,9674,427,76,1598
2025-03-07,TikTok,Brand Awareness,Set B,Ad 3,1.61,212.85,3931,256,98,11249
2025-03-07,Instagram,Summer Promo,Set D,Ad 5,0.64,174.68,9780,201,97,9337
2025-03-07,X,Holiday Sale,Set A,Ad 3,1.28,238.34,2942,490,31,10612
2025-03-07,Google Organic,Retargeting,Set B,Ad 2,1.52,267.7,4519,584,58,10094
2025-03-08,Google,Back to School,Set A,Ad 4,1.96,279.8,6911,133,76,4267
2025-03-08,Facebook,Brand Awareness,Set C,Ad 1,0.83,293.37,2050,150,6,5942
2025-03-08,LinkedIn,Summer Promo,Set C,Ad 1,1.42,114.62,8841,92,44,11391
2025-03-08,TikTok,Summer Promo,Set B,Ad 2,0.56,22.29,3901,281,54,2210
2025-03-08,Instagram,Brand Awareness,Set B,Ad 4,1.83,264.43,11308,216,35,2300
2025-03-08,X,Summer Promo,Set B,Ad 5,0.59,213.62,11361,115,84,10216
2025-03-08,Google Organic,Retargeting,Set C,Ad 5,1.96,265.71,13944,185,39,3814
2025-03-09,Google,Back to School,Set C,Ad 2,1.37,249.07,8286,297,75,4159
2025-03-09,Facebook,Retargeting,Set D,Ad 5,0.51,119.93,14831,368,5,6731
2025-03-09,LinkedIn,Retargeting,Set D,Ad 1,1.59,55.63,8361,236,89,4105
2025-03-09,TikTok,Holiday Sale,Set A,Ad 1,0.93,260.83,4516,273,57,6557
2025-03-09,Instagram,Retargeting,Set C,Ad 2,0.81,290.7,2143,411,69,4686
2025-03-09,X,Brand Awareness,Set D,Ad 4,1.53,117.29,7369,537,11,6242
2025-03-09,Google Organic,Holiday Sale,Set C,Ad 1,1.08,181.18,1805,326,96,7030
2025-03-10,Google,Brand Awareness,Set C,Ad 3,1.27,289.13,4942,446,100,1012
2025-03-10,Facebook,Retargeting,Set A,Ad 5,0.96,225.72,1475,340,13,10829
2025-03-10,LinkedIn,Back to School,Set C,Ad 1,0.89,259.02,12609,422,60,2991
2025-03-10,TikTok,Back to School,Set D,Ad 5,1.44,296.25,3686,380,11,3669
2025-03-10,Instagram,Holiday Sale,Set C,Ad 5,0.71,33.52,10774,190,40,10692
2025-03-10,X,Summer Promo,Set D,Ad 4,1.16,85.99,13191,407,23,6467
2025-03-10,Google Organic,Holiday Sale,Set D,Ad 4,0.6,76.04,13156,483,30,11784
2025-03-11,Google,Holiday Sale,Set C,Ad 5,0.84,165.47,2758,411,71,1940
2025-03-11,Facebook,Retargeting,Set C,Ad 2,1.98,224.42,4605,280,96,5483
2025-03-11,LinkedIn,Holiday Sale,Set D,Ad 3,1.75,191.13,14913,111,7,10031
2025-03-11,TikTok,Holiday Sale,Set A,Ad 2,1.41,180.03,4700,581,34,2672
2025-03-11,Instagram,Brand Awareness,Set B,Ad 5,1.8,272.71,7706,185,8,8255
2025-03-11,X,Summer Promo,Set D,Ad 1,1.29,51.94,12211,333,33,9284
2025-03-11,Google Organic,Retargeting,Set B,Ad 5,0.69,282.17,1433,496,97,2652
2025-03-12,Google,Holiday Sale,Set C,Ad 3,1.42,110.37,7773,436,52,1950
2025-03-12,Facebook,Retargeting,Set B,Ad 1,1.58,106.19,6058,592,61,5972
2025-03-12,LinkedIn,Retargeting,Set D,Ad 5,1.27,31.31,8171,575,55,1830
2025-03-12,TikTok,Summer Promo,Set B,Ad 3,1.79,76.9,1595,271,26,11604
2025-03-12,Instagram,Back to School,Set D,Ad 4,1.21,78.26,4178,403,94,10152
2025-03-12,X,Back to School,Set C,Ad 3,0.66,60.59,5922,522,8,4610
2025-03-12,Google Organic,Back to School,Set A,Ad 1,1.82,96.01,12763,596,94,5624
2025-03-13,Google,Holiday Sale,Set A,Ad 1,0.75,65.36,7417,317,75,1967
2025-03-13,Facebook,Holiday Sale,Set D,Ad 2,0.81,272.59,11176,185,46,9481
2025-03-13,LinkedIn,Summer Promo,Set A,Ad 2,1.63,213.2,3494,107,70,2606
2025-03-13,TikTok,Holiday Sale,Set B,Ad 2,1.27,22.46,12884,523,22,4476
2025-03-13,Instagram,Brand Awareness,Set B,Ad 4,1.4,252.58,3133,383,29,8162
2025-03-13,X,Holiday Sale,Set A,Ad 5,1.64,181.76,4849,541,8,11987
2025-03-13,Google Organic,Holiday Sale,Set D,Ad 1,1.18,104.77,3956,86,62,11397
2025-03-14,Google,Brand Awareness,Set C,Ad 2,1.31,278.18,9398,328,25,1422
2025-03-14,Facebook,Holiday Sale,Set B,Ad 4,2.0,135.75,1626,526,64,4946
2025-03-14,LinkedIn,Holiday Sale,Set C,Ad 4,1.01,234.21,4391,588,38,4971
2025-03-14,TikTok,Holiday Sale,Set C,Ad 2,1.22,96.43,10112,534,84,10552
2025-03-14,Instagram,Back to School,Set B,Ad 3,1.82,233.97,8445,585,62,4052
2025-03-14,X,Retargeting,Set C,Ad 2,0.7,171.66,6630,167,97,4087
2025-03-14,Google Organic,Back to School,Set A,Ad 3,1.49,120.94,11520,564,13,3883
2025-03-15,Google,Summer Promo,Set A,Ad 3,1.06,23.36,12615,565,42,10921
2025-03-15,Facebook,Retargeting,Set C,Ad 2,1.33,148.83,2963,96,28,10132
2025-03-15,LinkedIn,Back to School,Set C,Ad 1,0.68,20.67,6481,139,22,2665
2025-03-15,TikTok,Holiday Sale,Set C,Ad 2,1.9,197.22,9667,439,46,5072
2025-03-15,Instagram,Holiday Sale,Set D,Ad 4,1.63,254.93,11008,76,91,10181
2025-03-15,X,Holiday Sale,Set B,Ad 5,0.9,288.61,5966,357,64,7485
2025-03-15,Google Organic,Holiday Sale,Set A,Ad 1,0.72,277.81,7033,140,53,4523
2025-03-16,Google,Holiday Sale,Set B,Ad 2,1.36,82.11,5616,306,69,5337
2025-03-16,Facebook,Back to School,Set B,Ad 4,0.81,183.01,1927,160,40,2340
2025-03-16,LinkedIn,Summer Promo,Set C,Ad 5,1.0,54.46,2293,80,42,9203
2025-03-16,TikTok,Brand Awareness,Set D,Ad 3,0.58,32.79,7595,256,35,10654
2025-03-16,Instagram,Summer Promo,Set D,Ad 3,1.29,50.63,1371,189,98,2995
2025-03-16,X,Brand Awareness,Set A,Ad 1,0.89,231.54,2753,395,72,2863
2025-03-16,Google Organic,Back to School,Set A,Ad 4,0.85,68.84,6595,174,20,619
2025-03-17,Google,Summer Promo,Set A,Ad 1,1.98,116.5,13849,109,21,11500
2025-03-17,Facebook,Summer Promo,Set B,Ad 2,1.34,72.74,14694,324,96,7216
2025-03-17,LinkedIn,Summer Promo,Set A,Ad 4,1.62,143.23,4238,481,57,8010
2025-03-17,TikTok,Retargeting,Set D,Ad 2,1.3,115.83,13767,149,42,1641
2025-03-17,Instagram,Back to School,Set C,Ad 5,1.04,291.03,2126,422,79,6479
2025-03-17,X,Retargeting,Set C,Ad 2,1.27,143.11,3319,575,74,4556
2025-03-17,Google Organic,Holiday Sale,Set A,Ad 4,1.52,235.59,6159,251,10,5228
2025-03-18,Google,Back to School,Set B,Ad 2,1.87,279.59,13120,282,15,7841
2025-03-18,Facebook,Summer Promo,Set A,Ad 2,1.89,111.57,4311,191,14,3678
2025-03-18,LinkedIn,Brand Awareness,Set C,Ad 1,1.16,43.3,7167,542,39,9558
2025-03-18,TikTok,Retargeting,Set A,Ad 1,0.59,262.06,14466,333,28,5126
2025-03-18,Instagram,Summer Promo,Set D,Ad 1,1.07,111.24,13512,102,35,2418
2025-03-18,X,Brand Awareness,Set C,Ad 5,0.95,97.14,9547,134,86,8945
2025-03-18,Google Organic,Summer Promo,Set C,Ad 5,1.37,31.73,12117,232,92,4286
2025-03-19,Google,Retargeting,Set A,Ad 1,1.98,97.77,1044,121,80,11900
2025-03-19,Facebook,Brand Awareness,Set A,Ad 4,1.4,249.71,9207,539,93,10662
2025-03-19,LinkedIn,Back to School,Set C,Ad 5,1.18,42.15,7863,527,53,4078
2025-03-19,TikTok,Back to School,Set B,Ad 3,1.59,29.5,6521,254,30,5567
2025-03-19,Instagram,Holiday Sale,Set B,Ad 1,1.42,80.53,7358,392,35,10610
2025-03-19,X,Brand Awareness,Set A,Ad 4,1.22,43.58,1327,229,39,6954
2025-03-19,Google Organic,Retargeting,Set D,Ad 4,0.92,154.21,12277,479,73,2611
2025-03-20,Google,Brand Awareness,Set B,Ad 5,1.38,290.37,14050,447,81,8154
2025-03-20,Facebook,Holiday Sale,Set D,Ad 1,1.49,224.09,13358,166,6,4111
2025-03-20,LinkedIn,Brand Awareness,Set D,Ad 5,0.81,169.4,2314,329,8,818
2025-03-20,TikTok,Holiday Sale,Set D,Ad 3,1.25,77.15,1062,189,34,7868
2025-03-20,Instagram,Summer Promo,Set C,Ad 1,1.08,33.75,13657,507,51,1017
2025-03-20,X,Back to School,Set A,Ad 3,1.63,292.3,7262,237,50,2025
2025-03-20,Google Organic,Back to School,Set D,Ad 3,1.66,165.99,11507,334,92,1831
2025-03-21,Google,Back to School,Set C,Ad 1,1.83,47.54,8362,178,21,7257
2025-03-21,Facebook,Retargeting,Set B,Ad 5,1.51,91.75,14817,65,11,11598
2025-03-21,LinkedIn,Holiday Sale,Set D,Ad 2,1.77,26.83,12504,468,44,10078
2025-03-21,TikTok,Brand Awareness,Set C,Ad 1,1.68,185.55,5931,586,60,10778
2025-03-21,Instagram,Summer Promo,Set A,Ad 2,0.6,110.72,2904,160,63,6324
2025-03-21,X,Retargeting,Set D,Ad 1,1.18,197.61,9367,248,53,4326
2025-03-21,Google Organic,Brand Awareness,Set B,Ad 1,0.86,66.2,10596,219,88,9232
2025-03-22,Google,Brand Awareness,Set C,Ad 1,1.72,169.14,6775,526,79,7257
2025-03-22,Facebook,Brand Awareness,Set C,Ad 3,1.02,285.5,5655,451,49,9683
2025-03-22,LinkedIn,Brand Awareness,Set B,Ad 1,1.15,285.29,6404,595,49,9299
2025-03-22,TikTok,Summer Promo,Set D,Ad 5,1.58,54.63,1226,322,97,2988
2025-03-22,Instagram,Summer Promo,Set B,Ad 3,1.47,29.94,3599,538,46,7254
2025-03-22,X,Holiday Sale,Set B,Ad 2,0.61,112.91,3068,431,38,8334
2025-03-22,Google Organic,Back to School,Set D,Ad 3,0.53,46.9,9888,499,38,6340
2025-03-23,Google,Retargeting,Set D,Ad 4,1.94,153.06,14937,535,52,6006
2025-03-23,Facebook,Retargeting,Set B,Ad 4,1.41,115.77,3477,326,73,8409
2025-03-23,LinkedIn,Retargeting,Set D,Ad 3,0.83,277.24,10252,396,16,8901
2025-03-23,TikTok,Brand Awareness,Set C,Ad 2,1.25,207.9,6641,119,91,4079
2025-03-23,Instagram,Brand Awareness,Set B,Ad 4,0.67,82.39,6416,169,51,3208
2025-03-23,X,Summer Promo,Set C,Ad 2,1.28,81.64,11372,437,58,4421
2025-03-23,Google Organic,Back to School,Set D,Ad 5,0.95,211.88,5614,326,15,4025
2025-03-24,Google,Holiday Sale,Set A,Ad 4,1.94,224.87,11206,120,89,7681
2025-03-24,Facebook,Holiday Sale,Set A,Ad 5,1.18,92.74,3366,122,51,9358
2025-03-24,LinkedIn,Holiday Sale,Set A,Ad 4,1.45,185.35,7482,320,82,3751
2025-03-24,TikTok,Retargeting,Set A,Ad 2,1.1,91.68,12761,506,5,5173
2025-03-24,Instagram,Summer Promo,Set B,Ad 2,0.64,195.63,2361,378,34,9878
2025-03-24,X,Retargeting,Set A,Ad 5,1.95,244.0,9692,464,15,798
2025-03-24,Google Organic,Summer Promo,Set B,Ad 3,1.07,38.45,8014,56,51,4843
2025-03-25,Google,Brand Awareness,Set A,Ad 3,1.65,51.76,1645,585,86,2881
2025-03-25,Facebook,Summer Promo,Set A,Ad 1,1.36,276.79,12119,511,25,3053
2025-03-25,LinkedIn,Brand Awareness,Set B,Ad 2,1.84,83.34,6530,339,21,7569
2025-03-25,TikTok,Summer Promo,Set A,Ad 3,0.79,138.39,2567,333,20,5974
2025-03-25,Instagram,Holiday Sale,Set D,Ad 1,1.53,185.25,12813,329,62,11252
2025-03-25,X,Retargeting,Set C,Ad 4,0.75,123.73,14667,526,82,1524
2025-03-25,Google Organic,Back to School,Set D,Ad 2,1.3,190.82,3714,152,96,6538
2025-03-26,Google,Holiday Sale,Set C,Ad 2,0.71,167.8,2046,203,24,10315
2025-03-26,Facebook,Brand Awareness,Set D,Ad 2,1.54,256.53,14127,125,76,1084
2025-03-26,LinkedIn,Summer Promo,Set A,Ad 4,1.41,142.02,2460,64,75,9706
2025-03-26,TikTok,Brand Awareness,Set B,Ad 1,0.54,190.34,5024,233,15,9905
2025-03-26,Instagram,Summer Promo,Set B,Ad 3,1.64,101.01,10430,505,52,7285
2025-03-26,X,Brand Awareness,Set B,Ad 4,0.95,46.95,7836,530,82,2951
2025-03-26,Google Organic,Summer Promo,Set D,Ad 5,0.76,164.41,14907,102,55,5319
2025-03-27,Google,Holiday Sale,Set C,Ad 5,0.97,94.97,6861,211,40,627
2025-03-27,Facebook,Brand Awareness,Set B,Ad 4,1.27,48.06,11109,183,9,4091
2025-03-27,LinkedIn,Back to School,Set C,Ad 3,1.7,230.65,3130,118,86,1927
2025-03-27,TikTok,Summer Promo,Set A,Ad 5,1.59,253.79,11232,600,27,3767
2025-03-27,Instagram,Brand Awareness,Set A,Ad 2,1.9,270.22,11488,577,25,4795
2025-03-27,X,Retargeting,Set A,Ad 3,0.88,280.66,6551,351,7,2938
2025-03-27,Google Organic,Brand Awareness,Set B,Ad 5,0.53,293.6,6878,187,94,7833
2025-03-28,Google,Retargeting,Set D,Ad 4,1.83,113.03,8002,532,30,1742
2025-03-28,Facebook,Retargeting,Set B,Ad 3,1.56,50.54,14957,451,15,2475
2025-03-28,LinkedIn,Summer Promo,Set A,Ad 2,0.62,204.43,4934,392,60,3987
2025-03-28,TikTok,Back to School,Set A,Ad 3,1.36,33.59,5487,522,41,8311
2025-03-28,Instagram,Brand Awareness,Set B,Ad 5,1.77,204.27,6389,287,45,5561
2025-03-28,X,Brand Awareness,Set A,Ad 4,0.97,129.97,8238,480,87,2923
2025-03-28,Google Organic,Brand Awareness,Set A,Ad 4,1.27,204.05,6915,527,16,5140
2025-03-29,Google,Holiday Sale,Set D,Ad 4,1.31,226.57,14997,105,71,2943
2025-03-29,Facebook,Retargeting,Set D,Ad 5,1.93,27.62,2856,584,34,1144
2025-03-29,LinkedIn,Holiday Sale,Set D,Ad 4,1.8,86.47,7499,200,20,10321
2025-03-29,TikTok,Retargeting,Set C,Ad 4,0.92,42.02,14548,399,66,3230
2025-03-29,Instagram,Back to School,Set A,Ad 3,1.44,72.59,8787,506,26,3243
2025-03-29,X,Holiday Sale,Set C,Ad 1,1.47,56.2,10051,282,57,10787
2025-03-29,Google Organic,Retargeting,Set C,Ad 3,1.6,250.2,9125,437,49,3092
2025-03-30,Google,Retargeting,Set B,Ad 2,0.84,84.86,14924,325,21,3504
2025-03-30,Facebook,Back to School,Set C,Ad 4,1.0,208.41,13196,268,15,2797
2025-03-30,LinkedIn,Retargeting,Set A,Ad 3,1.42,232.96,8987,336,85,8673
2025-03-30,TikTok,Brand Awareness,Set C,Ad 5,1.69,230.68,6001,326,46,7031
2025-03-30,Instagram,Holiday Sale,Set D,Ad 4,1.51,222.53,13437,571,42,9128
2025-03-30,X,Back to School,Set C,Ad 1,0.51,160.12,14665,313,32,10688
2025-03-30,Google Organic,Retargeting,Set A,Ad 2,1.9,265.57,12316,239,7,4578
2025-03-31,Google,Retargeting,Set B,Ad 5,1.25,56.6,2617,303,78,747
2025-03-31,Facebook,Retargeting,Set D,Ad 2,1.44,120.74,13731,222,19,9101
2025-03-31,LinkedIn,Brand Awareness,Set A,Ad 1,0.61,289.96,12551,301,74,8727
2025-03-31,TikTok,Holiday Sale,Set B,Ad 2,1.47,65.8,14604,66,85,10854
2025-03-31,Instagram,Retargeting,Set B,Ad 2,1.2,250.32,8846,64,100,4194
2025-03-31,X,Back to School,Set D,Ad 2,2.0,98.01,2073,59,51,11912
2025-03-31,Google Organic,Brand Awareness,Set B,Ad 3,1.15,127.94,10021,258,19,2590
2025-04-01,Google,Holiday Sale,Set A,Ad 2,0.96,288.11,7592,382,60,3857
2025-04-01,Facebook,Brand Awareness,Set B,Ad 3,1.54,223.94,13698,566,47,1605
2025-04-01,LinkedIn,Brand Awareness,Set D,Ad 5,1.92,271.83,14028,212,57,4963
2025-04-01,TikTok,Brand Awareness,Set A,Ad 2,1.94,108.36,6064,589,85,3691
2025-04-01,Instagram,Summer Promo,Set C,Ad 4,1.63,45.01,11003,76,77,6045
2025-04-01,X,Back to School,Set B,Ad 4,0.73,215.41,12235,153,74,9069
2025-04-01,Google Organic,Holiday Sale,Set A,Ad 1,1.14,130.98,14009,70,68,2761
2025-04-02,Google,Retargeting,Set B,Ad 2,1.44,86.86,14673,82,76,10367
2025-04-02,Facebook,Brand Awareness,Set B,Ad 2,1.98,186.36,13321,143,38,8424
2025-04-02,LinkedIn,Brand Awareness,Set B,Ad 5,1.84,77.55,9118,110,73,10833
2025-04-02,TikTok,Back to School,Set C,Ad 3,1.23,238.62,12475,207,45,1610
2025-04-02,Instagram,Brand Awareness,Set B,Ad 2,1.83,262.78,7778,266,74,9990
2025-04-02,X,Back to School,Set C,Ad 5,1.64,263.36,1407,312,20,8113
2025-04-02,Google Organic,Back to School,Set C,Ad 2,1.61,114.24,5099,366,78,4218
2025-04-03,Google,Retargeting,Set C,Ad 5,1.31,21.98,4017,529,61,8830
2025-04-03,Facebook,Brand Awareness,Set B,Ad 3,1.09,96.78,6511,440,90,6111
2025-04-03,LinkedIn,Holiday Sale,Set D,Ad 5,1.57,252.82,9781,490,28,652
